state,year,pop,num_pov,st_err_num,pct_pov,st_err_pct,st
Georgia,1994.0,7220.0,1012.0,120.0,14.0,1.68,GA
Georgia,1995.0,7262.0,878.0,106.0,12.1,1.46,GA
Georgia,1996.0,7390.0,1097.0,126.0,14.8,1.58,GA
Georgia,1997.0,7631.0,1109.0,127.0,14.5,1.54,GA
Georgia,1998.0,7634.0,1034.0,122.0,13.5,1.49,GA
Georgia,1999.0,7877.0,1011.0,121.0,12.8,1.44,GA
Georgia,2000.0,8112.0,982.0,92.0,12.1,1.07,GA
Georgia,2001.0,8261.0,1069.0,96.0,12.9,1.09,GA
Georgia,2002.0,8413.0,939.0,90.0,11.2,1.01,GA
Georgia,2003.0,8559.0,1014.0,94.0,11.9,1.03,GA
Georgia,2004.0,8700.0,1132.0,75.0,13.0,0.86,GA
Georgia,2005.0,9014.0,1298.0,80.0,14.4,0.88,GA
Georgia,2006.0,9334.0,1172.0,76.0,12.6,0.82,GA
Georgia,2007.0,9486.0,1294.0,80.0,13.6,0.84,GA
Georgia,2008.0,9541.0,1477.0,84.0,15.5,0.88,GA
Georgia,2009.0,9657.0,1775.0,91.0,18.4,0.94,GA
Georgia,2010.0,9650.0,1814.0,104.0,18.8,1.1,GA
Georgia,2011.0,9681.0,1783.0,122.0,18.4,1.25,GA
Georgia,2012.0,9664.540936,1752.142313,133.7461163,18.12959689,1.352945134,GA
Georgia,2013.0,9787.141724,1592.304993,121.4168281,16.26935665,1.240574945,GA
Georgia,2014.0,9948.0,1676.0,92.0,16.845,0.924,GA
Hawaii,1980.0,954.0,81.0,25.0,8.5,2.5,HI
Hawaii,1981.0,953.0,108.0,29.0,11.3,2.9,HI
Hawaii,1982.0,997.0,132.0,32.0,13.2,3.0,HI
Hawaii,1983.0,998.0,129.0,19.0,12.9,1.79,HI
Hawaii,1984.0,997.0,92.0,27.0,9.3,2.6,HI
Hawaii,1985.0,1018.0,109.0,18.0,10.7,1.7,HI
Hawaii,1986.0,1024.0,109.0,18.0,10.7,1.7,HI
Hawaii,1987.0,1086.0,95.0,16.0,8.8,1.5,HI
Hawaii,1988.0,1051.0,117.0,18.0,11.1,1.7,HI
Hawaii,1989.0,1086.0,122.0,19.0,11.3,1.8,HI
Hawaii,1990.0,1100.0,121.0,19.0,11.0,1.7,HI
Hawaii,1991.0,1164.0,90.0,17.0,7.7,1.4,HI
Hawaii,1992.0,1187.0,133.0,20.0,11.2,1.67,HI
Hawaii,1993.0,1135.0,91.0,17.0,8.0,1.47,HI
Hawaii,1994.0,1106.0,97.0,17.0,8.7,1.55,HI
Hawaii,1995.0,1187.0,122.0,20.0,10.3,1.68,HI
Hawaii,1996.0,1172.0,142.0,23.0,12.1,1.82,HI
Hawaii,1997.0,1182.0,164.0,24.0,13.9,1.92,HI
Hawaii,1998.0,1201.0,131.0,22.0,10.9,1.72,HI
Hawaii,1999.0,1225.0,133.0,22.0,10.8,1.69,HI
Hawaii,2000.0,1195.0,106.0,12.0,8.9,0.94,HI
Hawaii,2001.0,1205.0,138.0,13.0,11.4,1.05,HI
Hawaii,2002.0,1219.0,138.0,14.0,11.3,1.04,HI
Hawaii,2003.0,1250.0,117.0,12.0,9.3,0.95,HI
Hawaii,2004.0,1244.0,106.0,12.0,8.6,0.98,HI
Hawaii,2005.0,1274.0,110.0,12.0,8.6,0.97,HI
Hawaii,2006.0,1254.0,116.0,13.0,9.2,1.01,HI
Hawaii,2007.0,1264.0,94.0,12.0,7.5,0.91,HI
Hawaii,2008.0,1255.0,125.0,13.0,9.9,1.05,HI
Hawaii,2009.0,1250.0,156.0,14.0,12.5,1.16,HI
Hawaii,2010.0,1311.0,162.0,15.0,12.4,1.18,HI
Hawaii,2011.0,1337.0,162.0,18.0,12.1,1.35,HI
Hawaii,2012.0,1356.11902,187.5660675,21.07212567,13.83109187,1.559834813,HI
Hawaii,2013.0,1368.049025,151.8171459,15.93664909,11.09734689,1.164917982,HI
Hawaii,2014.0,1365.0,147.0,16.0,10.788,1.146,HI
Idaho,1980.0,934.0,138.0,33.0,14.7,3.3,ID
Idaho,1981.0,962.0,171.0,37.0,17.7,3.5,ID
Idaho,1982.0,967.0,151.0,35.0,15.6,3.3,ID
Idaho,1983.0,980.0,174.0,22.0,17.7,2.02,ID
Idaho,1984.0,992.0,171.0,37.0,17.3,3.4,ID
Idaho,1985.0,996.0,159.0,18.0,16.0,1.8,ID
Idaho,1986.0,973.0,180.0,19.0,18.5,1.9,ID
Idaho,1987.0,991.0,150.0,18.0,15.1,1.8,ID
Idaho,1988.0,991.0,124.0,17.0,12.5,1.7,ID
Idaho,1989.0,1014.0,126.0,17.0,12.4,1.6,ID
Idaho,1990.0,1048.0,157.0,18.0,14.9,1.7,ID
Idaho,1991.0,1035.0,144.0,17.0,13.9,1.7,ID
Idaho,1992.0,1095.0,166.0,19.0,15.2,1.7,ID
Idaho,1993.0,1145.0,150.0,18.0,13.1,1.57,ID
Idaho,1994.0,1138.0,137.0,17.0,12.0,1.51,ID
Idaho,1995.0,1154.0,167.0,20.0,14.5,1.73,ID
Idaho,1996.0,1185.0,140.0,20.0,11.9,1.57,ID
Idaho,1997.0,1251.0,183.0,23.0,14.7,1.67,ID
Idaho,1998.0,1273.0,165.0,22.0,13.0,1.58,ID
Idaho,1999.0,1240.0,175.0,22.0,14.1,1.65,ID
Idaho,2000.0,1289.0,162.0,16.0,12.5,1.16,ID
Idaho,2001.0,1314.0,151.0,15.0,11.5,1.11,ID
Idaho,2002.0,1296.0,147.0,15.0,11.3,1.11,ID
Idaho,2003.0,1356.0,138.0,15.0,10.2,1.03,ID
Idaho,2004.0,1372.0,136.0,15.0,9.9,1.11,ID
Idaho,2005.0,1441.0,143.0,16.0,9.9,1.08,ID
Idaho,2006.0,1472.0,141.0,16.0,9.5,1.06,ID
Idaho,2007.0,1501.0,149.0,16.0,9.9,1.07,ID
Idaho,2008.0,1515.0,185.0,18.0,12.2,1.16,ID
Idaho,2009.0,1524.0,209.0,19.0,13.7,1.22,ID
Idaho,2010.0,1543.0,213.0,23.0,13.8,1.53,ID
Idaho,2011.0,1574.0,248.0,26.0,15.7,1.73,ID
Idaho,2012.0,1587.969655,229.4517046,21.93277706,14.44937589,1.401658087,ID
Idaho,2013.0,1591.695043,205.4040166,30.26490597,12.90473433,1.901426162,ID
Idaho,2014.0,1606.0,199.0,22.0,12.402,1.352,ID
Illinois,1980.0,11259.0,1386.0,105.0,12.3,0.9,IL
Illinois,1981.0,11338.0,1371.0,104.0,12.1,0.9,IL
Illinois,1982.0,11284.0,1512.0,109.0,13.4,0.9,IL
Illinois,1983.0,11345.0,1617.0,132.0,14.3,1.08,IL
Illinois,1984.0,11649.0,1753.0,118.0,15.0,0.9,IL
Illinois,1985.0,11743.0,1830.0,113.0,15.6,1.0,IL
Illinois,1986.0,11445.0,1517.0,105.0,13.3,0.9,IL
Illinois,1987.0,11503.0,1655.0,112.0,14.4,1.0,IL
Illinois,1988.0,11344.0,1436.0,106.0,12.7,0.9,IL
Illinois,1989.0,11559.0,1470.0,107.0,12.7,0.9,IL
Illinois,1990.0,11696.0,1606.0,111.0,13.7,1.0,IL
Illinois,1991.0,11800.0,1598.0,110.0,13.5,0.9,IL
Illinois,1992.0,11892.0,1857.0,117.0,15.6,0.99,IL
Illinois,1993.0,11725.0,1600.0,110.0,13.6,0.94,IL
Illinois,1994.0,11808.0,1464.0,106.0,12.4,0.9,IL
Illinois,1995.0,11761.0,1459.0,115.0,12.4,0.98,IL
Illinois,1996.0,11810.0,1429.0,121.0,12.1,0.97,IL
Illinois,1997.0,12065.0,1349.0,118.0,11.2,0.92,IL
Illinois,1998.0,12255.0,1234.0,113.0,10.1,0.88,IL
Illinois,1999.0,12248.0,1215.0,112.0,9.9,0.87,IL
Illinois,2000.0,12269.0,1307.0,87.0,10.7,0.67,IL
Illinois,2001.0,12314.0,1249.0,85.0,10.1,0.65,IL
Illinois,2002.0,12495.0,1594.0,96.0,12.8,0.72,IL
Illinois,2003.0,12616.0,1592.0,95.0,12.6,0.71,IL
Illinois,2004.0,12563.0,1546.0,90.0,12.3,0.72,IL
Illinois,2005.0,12571.0,1441.0,87.0,11.5,0.69,IL
Illinois,2006.0,12633.0,1338.0,85.0,10.6,0.67,IL
Illinois,2007.0,12680.0,1262.0,82.0,10.0,0.65,IL
Illinois,2008.0,12687.0,1564.0,90.0,12.3,0.71,IL
Illinois,2009.0,12759.0,1690.0,94.0,13.2,0.73,IL
Illinois,2010.0,12784.0,1798.0,101.0,14.1,0.79,IL
Illinois,2011.0,12697.0,1807.0,109.0,14.2,0.87,IL
Illinois,2012.0,12726.97894,1607.64359,97.85333555,12.63177692,0.778680751,IL
Illinois,2013.0,12778.55046,1695.34385,117.410391,13.26710612,0.918808369,IL
Illinois,2014.0,12774.0,1756.0,111.0,13.744,0.866,IL
Indiana,1980.0,5490.0,645.0,72.0,11.8,1.2,IN
Indiana,1981.0,5431.0,685.0,74.0,12.6,1.3,IN
Indiana,1982.0,5415.0,683.0,74.0,12.6,1.3,IN
Indiana,1983.0,5382.0,865.0,91.0,16.1,1.55,IN
Indiana,1984.0,5419.0,697.0,74.0,12.9,1.3,IN
Indiana,1985.0,5302.0,639.0,93.0,12.0,1.7,IN
Indiana,1986.0,5312.0,674.0,95.0,12.7,1.8,IN
Indiana,1987.0,5398.0,597.0,78.0,11.1,1.4,IN
Indiana,1988.0,5530.0,560.0,90.0,10.1,1.6,IN
Indiana,1989.0,5453.0,749.0,102.0,13.7,1.9,IN
Indiana,1990.0,5480.0,714.0,100.0,13.0,1.8,IN
Indiana,1991.0,5533.0,866.0,109.0,15.7,2.0,IN
Indiana,1992.0,5622.0,661.0,97.0,11.8,1.73,IN
Indiana,1993.0,5751.0,704.0,100.0,12.2,1.74,IN
Indiana,1994.0,5967.0,816.0,106.0,13.7,1.79,IN
Indiana,1995.0,5673.0,545.0,84.0,9.6,1.48,IN
Indiana,1996.0,5681.0,428.0,78.0,7.5,1.33,IN
Indiana,1997.0,5849.0,515.0,86.0,8.8,1.4,IN
Indiana,1998.0,5830.0,547.0,88.0,9.4,1.44,IN
Indiana,1999.0,5914.0,396.0,75.0,6.7,1.23,IN
Indiana,2000.0,6007.0,513.0,49.0,8.5,0.79,IN
Indiana,2001.0,6030.0,511.0,49.0,8.5,0.78,IN
Indiana,2002.0,6086.0,552.0,51.0,9.1,0.8,IN
Indiana,2003.0,6130.0,610.0,54.0,9.9,0.83,IN
Indiana,2004.0,6121.0,712.0,60.0,11.6,0.98,IN
Indiana,2005.0,6131.0,774.0,62.0,12.6,1.01,IN
Indiana,2006.0,6334.0,674.0,59.0,10.6,0.93,IN
Indiana,2007.0,6258.0,740.0,61.0,11.8,0.98,IN
Indiana,2008.0,6288.0,901.0,66.0,14.3,1.06,IN
Indiana,2009.0,6342.0,1023.0,70.0,16.1,1.1,IN
Indiana,2010.0,6390.0,1041.0,95.0,16.3,1.49,IN
Indiana,2011.0,6344.0,989.0,83.0,15.6,1.31,IN
Indiana,2012.0,6342.802996,963.5463303,70.19952136,15.19117543,1.11174704,IN
Indiana,2013.0,6397.908899,743.4613006,75.51041294,11.6203796,1.180235826,IN
Indiana,2014.0,6470.0,948.0,85.0,14.648,1.31,IN
Iowa,1980.0,2868.0,311.0,50.0,10.8,1.6,IA
Iowa,1981.0,2815.0,368.0,54.0,13.1,1.8,IA
Iowa,1982.0,2770.0,371.0,54.0,13.4,1.8,IA
Iowa,1983.0,2828.0,473.0,61.0,16.7,1.96,IA
Iowa,1984.0,2876.0,419.0,58.0,14.6,1.9,IA
Iowa,1985.0,2815.0,505.0,53.0,17.9,1.9,IA
Iowa,1986.0,2907.0,376.0,47.0,12.9,1.6,IA
Iowa,1987.0,2892.0,419.0,51.0,14.5,1.8,IA
Iowa,1988.0,2814.0,263.0,41.0,9.4,1.5,IA
Iowa,1989.0,2835.0,291.0,43.0,10.3,1.5,IA
Iowa,1990.0,2784.0,289.0,43.0,10.4,1.6,IA
Iowa,1991.0,2821.0,271.0,42.0,9.6,1.5,IA
Iowa,1992.0,2846.0,328.0,46.0,11.5,1.61,IA
Iowa,1993.0,2809.0,290.0,43.0,10.3,1.54,IA
Iowa,1994.0,2815.0,302.0,44.0,10.7,1.57,IA
Iowa,1995.0,2894.0,352.0,48.0,12.2,1.65,IA
Iowa,1996.0,2898.0,279.0,45.0,9.6,1.49,IA
Iowa,1997.0,2820.0,270.0,45.0,9.6,1.5,IA
Iowa,1998.0,2834.0,257.0,44.0,9.1,1.47,IA
Iowa,1999.0,2856.0,210.0,39.0,7.4,1.33,IA
Iowa,2000.0,2858.0,237.0,25.0,8.3,0.85,IA
Iowa,2001.0,2858.0,212.0,24.0,7.4,0.8,IA
Iowa,2002.0,2899.0,267.0,27.0,9.2,0.88,IA
Iowa,2003.0,2916.0,260.0,26.0,8.9,0.87,IA
Iowa,2004.0,2901.0,316.0,34.0,10.9,1.17,IA
Iowa,2005.0,2902.0,327.0,34.0,11.3,1.18,IA
Iowa,2006.0,2913.0,301.0,33.0,10.3,1.14,IA
Iowa,2007.0,2965.0,264.0,31.0,8.9,1.05,IA
Iowa,2008.0,2986.0,285.0,32.0,9.5,1.08,IA
Iowa,2009.0,2987.0,319.0,34.0,10.7,1.14,IA
Iowa,2010.0,2977.0,307.0,30.0,10.3,1.0,IA
Iowa,2011.0,3027.0,315.0,24.0,10.4,0.8,IA
Iowa,2012.0,3009.874559,310.2006691,22.41351255,10.30609957,0.770071205,IA
Iowa,2013.0,3066.337985,330.0555418,31.07653948,10.76383437,1.013474041,IA
Iowa,2014.0,3078.0,317.0,33.0,10.29,1.059,IA
Kansas,1980.0,2286.0,215.0,41.0,9.4,1.7,KS
Kansas,1981.0,2282.0,267.0,46.0,11.7,1.9,KS
Kansas,1982.0,2365.0,247.0,44.0,10.4,1.8,KS
Kansas,1983.0,2369.0,321.0,48.0,13.6,1.89,KS
Kansas,1984.0,2420.0,260.0,45.0,10.7,1.8,KS
Kansas,1985.0,2395.0,331.0,41.0,13.8,1.7,KS
Kansas,1986.0,2433.0,269.0,38.0,11.1,1.5,KS
Kansas,1987.0,2435.0,225.0,36.0,9.2,1.5,KS
Kansas,1988.0,2399.0,195.0,34.0,8.1,1.4,KS
Kansas,1989.0,2434.0,262.0,38.0,10.8,1.6,KS
Kansas,1990.0,2510.0,259.0,38.0,10.3,1.5,KS
Kansas,1991.0,2580.0,317.0,42.0,12.3,1.6,KS
Kansas,1992.0,2510.0,279.0,39.0,11.1,1.57,KS
Kansas,1993.0,2496.0,327.0,42.0,13.1,1.69,KS
Kansas,1994.0,2522.0,375.0,45.0,14.9,1.77,KS
Kansas,1995.0,2535.0,273.0,41.0,10.8,1.6,KS
Kansas,1996.0,2569.0,287.0,44.0,11.2,1.61,KS
Kansas,1997.0,2583.0,250.0,41.0,9.7,1.51,KS
Kansas,1998.0,2615.0,250.0,41.0,9.6,1.49,KS
Kansas,1999.0,2605.0,320.0,46.0,12.3,1.67,KS
Kansas,2000.0,2649.0,213.0,23.0,8.0,0.84,KS
Kansas,2001.0,2635.0,267.0,26.0,10.1,0.94,KS
Kansas,2002.0,2681.0,269.0,26.0,10.1,0.92,KS
Kansas,2003.0,2676.0,288.0,27.0,10.8,0.95,KS
Kansas,2004.0,2669.0,304.0,32.0,11.4,1.21,KS
Kansas,2005.0,2693.0,337.0,34.0,12.5,1.25,KS
Kansas,2006.0,2719.0,349.0,34.0,12.8,1.26,KS
Kansas,2007.0,2720.0,319.0,33.0,11.7,1.21,KS
Kansas,2008.0,2716.0,346.0,34.0,12.7,1.26,KS
Kansas,2009.0,2737.0,374.0,35.0,13.7,1.29,KS
Kansas,2010.0,2766.0,400.0,39.0,14.5,1.44,KS
Kansas,2011.0,2807.0,402.0,32.0,14.3,1.17,KS
Kansas,2012.0,2828.207132,396.7967438,34.19115047,14.02997465,1.253008593,KS
Kansas,2013.0,2830.131666,372.574934,32.29422921,13.16457953,1.141085752,KS
Kansas,2014.0,2851.0,345.0,31.0,12.091,1.101,KS
Kentucky,1980.0,3641.0,701.0,75.0,19.3,1.8,KY
Kentucky,1981.0,3668.0,708.0,75.0,19.3,1.8,KY
Kentucky,1982.0,3618.0,587.0,68.0,16.2,1.7,KY
Kentucky,1983.0,3752.0,670.0,85.0,17.9,2.05,KY
Kentucky,1984.0,3721.0,709.0,75.0,19.1,1.8,KY
Kentucky,1985.0,3650.0,708.0,74.0,19.4,2.0,KY
Kentucky,1986.0,3560.0,630.0,70.0,17.7,2.0,KY
Kentucky,1987.0,3666.0,634.0,74.0,17.3,2.0,KY
Kentucky,1988.0,3605.0,634.0,74.0,17.6,2.0,KY
Kentucky,1989.0,3576.0,576.0,70.0,16.1,2.0,KY
Kentucky,1990.0,3620.0,628.0,73.0,17.3,2.0,KY
Kentucky,1991.0,3640.0,683.0,75.0,18.8,2.1,KY
Kentucky,1992.0,3720.0,731.0,77.0,19.7,2.07,KY
Kentucky,1993.0,3740.0,763.0,78.0,20.4,2.09,KY
Kentucky,1994.0,3843.0,710.0,76.0,18.5,1.99,KY
Kentucky,1995.0,3876.0,572.0,68.0,14.7,1.76,KY
Kentucky,1996.0,3877.0,658.0,79.0,17.0,1.86,KY
Kentucky,1997.0,3913.0,623.0,77.0,15.9,1.81,KY
Kentucky,1998.0,3860.0,521.0,70.0,13.5,1.7,KY
Kentucky,1999.0,3859.0,467.0,67.0,12.1,1.62,KY
Kentucky,2000.0,3995.0,502.0,46.0,12.6,1.08,KY
Kentucky,2001.0,3989.0,503.0,46.0,12.6,1.08,KY
Kentucky,2002.0,4033.0,571.0,49.0,14.2,1.13,KY
Kentucky,2003.0,4100.0,589.0,50.0,14.4,1.13,KY
Kentucky,2004.0,4068.0,723.0,57.0,17.8,1.41,KY
Kentucky,2005.0,4049.0,599.0,53.0,14.8,1.31,KY
Kentucky,2006.0,4106.0,690.0,56.0,16.8,1.37,KY
Kentucky,2007.0,4202.0,653.0,55.0,15.5,1.32,KY
Kentucky,2008.0,4246.0,724.0,58.0,17.1,1.36,KY
Kentucky,2009.0,4276.0,727.0,58.0,17.0,1.35,KY
Kentucky,2010.0,4270.0,754.0,65.0,17.7,1.56,KY
Kentucky,2011.0,4302.0,689.0,60.0,16.0,1.38,KY
Kentucky,2012.0,4342.240655,776.1704823,65.89827479,17.87488405,1.490984165,KY
Kentucky,2013.0,4360.373572,871.4522979,62.57285673,19.98572562,1.435034308,KY
Kentucky,2014.0,4299.0,861.0,69.0,20.027,1.599,KY
Louisiana,1980.0,4273.0,868.0,83.0,20.3,1.7,LA
Louisiana,1981.0,4262.0,938.0,86.0,22.0,1.8,LA
Louisiana,1982.0,4299.0,976.0,88.0,22.7,1.8,LA
Louisiana,1983.0,4360.0,939.0,90.0,21.5,1.84,LA
Louisiana,1984.0,4304.0,888.0,84.0,20.6,1.7,LA
Louisiana,1985.0,4322.0,781.0,86.0,18.1,2.0,LA
Louisiana,1986.0,4338.0,953.0,93.0,22.0,2.1,LA
Louisiana,1987.0,4268.0,1071.0,102.0,25.1,2.4,LA
Louisiana,1988.0,4249.0,968.0,98.0,22.8,2.3,LA
Louisiana,1989.0,4080.0,950.0,95.0,23.3,2.3,LA
Louisiana,1990.0,4034.0,952.0,96.0,23.6,2.3,LA
Louisiana,1991.0,4185.0,795.0,89.0,19.0,2.1,LA
Louisiana,1992.0,4256.0,1043.0,99.0,24.5,2.31,LA
Louisiana,1993.0,4246.0,1119.0,101.0,26.4,2.37,LA
Louisiana,1994.0,4351.0,1117.0,101.0,25.7,2.32,LA
Louisiana,1995.0,4306.0,849.0,82.0,19.7,1.9,LA
Louisiana,1996.0,4263.0,873.0,93.0,20.5,1.94,LA
Louisiana,1997.0,4241.0,691.0,82.0,16.3,1.78,LA
Louisiana,1998.0,4305.0,821.0,90.0,19.1,1.88,LA
Louisiana,1999.0,4289.0,823.0,90.0,19.2,1.89,LA
Louisiana,2000.0,4354.0,750.0,63.0,17.2,1.32,LA
Louisiana,2001.0,4372.0,709.0,61.0,16.2,1.29,LA
Louisiana,2002.0,4445.0,777.0,64.0,17.5,1.32,LA
Louisiana,2003.0,4422.0,750.0,63.0,17.0,1.3,LA
Louisiana,2004.0,4419.0,744.0,58.0,16.8,1.33,LA
Louisiana,2005.0,4086.0,748.0,58.0,18.3,1.42,LA
Louisiana,2006.0,4206.0,713.0,57.0,17.0,1.36,LA
Louisiana,2007.0,4186.0,673.0,56.0,16.1,1.34,LA
Louisiana,2008.0,4326.0,788.0,60.0,18.2,1.38,LA
Louisiana,2009.0,4450.0,636.0,55.0,14.3,1.24,LA
Louisiana,2010.0,4418.0,949.0,69.0,21.5,1.62,LA
Louisiana,2011.0,4494.0,947.0,75.0,21.1,1.63,LA
Louisiana,2012.0,4464.534739,944.0284559,99.0465294,21.14505791,2.271738392,LA
Louisiana,2013.0,4504.216994,863.3168216,94.79000008,19.16685681,2.104472325,LA
Louisiana,2014.0,4550.0,1049.0,53.0,23.057,1.161,LA
Maine,1980.0,1077.0,158.0,35.0,14.6,3.0,ME
Maine,1981.0,1116.0,179.0,38.0,16.0,3.1,ME
Maine,1982.0,1133.0,156.0,35.0,13.7,2.9,ME
Maine,1983.0,1157.0,144.0,22.0,12.4,1.76,ME
Maine,1984.0,1167.0,152.0,35.0,13.0,2.8,ME
Maine,1985.0,1129.0,134.0,20.0,11.9,1.8,ME
Maine,1986.0,1127.0,115.0,19.0,10.2,1.6,ME
Maine,1987.0,1144.0,134.0,20.0,11.7,1.7,ME
Maine,1988.0,1201.0,159.0,21.0,13.2,1.8,ME
Maine,1989.0,1233.0,128.0,20.0,10.4,1.6,ME
Maine,1990.0,1231.0,162.0,22.0,13.1,1.8,ME
Maine,1991.0,1213.0,171.0,23.0,14.1,1.9,ME
Maine,1992.0,1239.0,167.0,23.0,13.5,1.82,ME
Maine,1993.0,1276.0,196.0,24.0,15.4,1.89,ME
Maine,1994.0,1201.0,113.0,19.0,9.4,1.58,ME
Maine,1995.0,1225.0,138.0,22.0,11.2,1.77,ME
Maine,1996.0,1203.0,135.0,23.0,11.2,1.78,ME
Maine,1997.0,1222.0,124.0,22.0,10.1,1.69,ME
Maine,1998.0,1263.0,131.0,22.0,10.4,1.68,ME
Maine,1999.0,1260.0,134.0,23.0,10.6,1.7,ME
Maine,2000.0,1267.0,128.0,12.0,10.1,0.87,ME
Maine,2001.0,1277.0,132.0,12.0,10.3,0.88,ME
Maine,2002.0,1265.0,170.0,13.0,13.4,0.99,ME
Maine,2003.0,1279.0,149.0,13.0,11.6,0.92,ME
Maine,2004.0,1290.0,149.0,17.0,11.6,1.28,ME
Maine,2005.0,1314.0,166.0,17.0,12.6,1.31,ME
Maine,2006.0,1313.0,134.0,16.0,10.2,1.2,ME
Maine,2007.0,1312.0,142.0,16.0,10.9,1.23,ME
Maine,2008.0,1317.0,158.0,17.0,12.0,1.28,ME
Maine,2009.0,1297.0,148.0,16.0,11.4,1.27,ME
Maine,2010.0,1298.0,164.0,15.0,12.6,1.16,ME
Maine,2011.0,1328.0,178.0,14.0,13.4,1.06,ME
Maine,2012.0,1329.940182,170.3130393,14.01020741,12.80606764,1.05714576,ME
Maine,2013.0,1310.082713,160.500162,17.24376063,12.25114723,1.316234498,ME
Maine,2014.0,1300.0,190.0,20.0,14.629,1.534,ME
Maryland,1980.0,4104.0,389.0,56.0,9.5,1.3,MD
Maryland,1981.0,4123.0,442.0,59.0,10.7,1.4,MD
Maryland,1982.0,4190.0,516.0,64.0,12.3,1.4,MD
Maryland,1983.0,4112.0,358.0,58.0,8.7,1.36,MD
Maryland,1984.0,4106.0,358.0,53.0,8.7,1.2,MD
Maryland,1985.0,4209.0,364.0,68.0,8.7,1.6,MD
Maryland,1986.0,4504.0,414.0,72.0,9.2,1.6,MD
Maryland,1987.0,4558.0,420.0,62.0,9.2,1.4,MD
Maryland,1988.0,4650.0,457.0,77.0,9.8,1.7,MD
Maryland,1989.0,4567.0,411.0,74.0,9.0,1.6,MD
Maryland,1990.0,4727.0,468.0,78.0,9.9,1.7,MD
Maryland,1991.0,4767.0,432.0,75.0,9.1,1.6,MD
Maryland,1992.0,4946.0,583.0,86.0,11.8,1.74,MD
Maryland,1993.0,4925.0,479.0,79.0,9.7,1.61,MD
Maryland,1994.0,5045.0,541.0,83.0,10.7,1.65,MD
Maryland,1995.0,5133.0,520.0,82.0,10.1,1.59,MD
Maryland,1996.0,5085.0,522.0,86.0,10.3,1.61,MD
Maryland,1997.0,5043.0,422.0,78.0,8.4,1.48,MD
Maryland,1998.0,5014.0,359.0,72.0,7.2,1.38,MD
Maryland,1999.0,5049.0,367.0,72.0,7.3,1.38,MD
Maryland,2000.0,5241.0,386.0,43.0,7.4,0.79,MD
Maryland,2001.0,5318.0,385.0,43.0,7.2,0.77,MD
Maryland,2002.0,5419.0,400.0,44.0,7.4,0.77,MD
Maryland,2003.0,5485.0,472.0,47.0,8.6,0.83,MD
Maryland,2004.0,5539.0,550.0,54.0,9.9,0.98,MD
Maryland,2005.0,5560.0,542.0,54.0,9.7,0.97,MD
Maryland,2006.0,5607.0,469.0,51.0,8.4,0.9,MD
Maryland,2007.0,5560.0,491.0,52.0,8.8,0.93,MD
Maryland,2008.0,5528.0,481.0,51.0,8.7,0.93,MD
Maryland,2009.0,5662.0,543.0,54.0,9.6,0.96,MD
Maryland,2010.0,5786.0,628.0,50.0,10.9,0.86,MD
Maryland,2011.0,5806.0,537.0,43.0,9.3,0.76,MD
